
year,state,locationdesc,measure,value,ci_lower,ci_upper,sample_size
2014,NY,New York,obesity,27.0,25.6,28.4,1676
2014,OH,Ohio,obesity,32.6,31.2,34.1,3490
2014,OK,Oklahoma,obesity,33.0,31.6,34.3,2643
2014,OR,Oregon,obesity,27.9,26.2,29.6,1357
2014,PA,Pennsylvania,obesity,30.2,28.9,31.4,3214
2014,PR,Puerto Rico,obesity,28.3,26.8,29.8,1619
2014,RI,Rhode Island,obesity,27.0,25.4,28.6,1595
2014,SC,South Carolina,obesity,32.1,30.9,33.3,3355
2014,SD,South Dakota,obesity,29.8,27.9,31.8,2155
2014,TN,Tennessee,obesity,31.2,29.3,33.1,1486
2014,TX,Texas,obesity,31.9,30.6,33.3,4403
2014,US,"All States, DC and Territories (median) **",obesity,29.5,,,53
2014,UT,Utah,obesity,25.7,24.9,26.6,3656
2014,UW,All States and DC (median) **,obesity,29.6,,,51
2014,VA,Virginia,obesity,28.5,27.2,29.7,2638
2014,VT,Vermont,obesity,24.8,23.5,26.1,1516
2014,WA,Washington,obesity,27.3,26.0,28.5,2602
2014,WI,Wisconsin,obesity,31.2,29.6,32.8,2136
2014,WV,West Virginia,obesity,35.7,34.2,37.2,2030
2014,WY,Wyoming,obesity,29.5,27.4,31.5,1647
2015,AK,Alaska,obesity,29.8,27.4,32.2,1063
2015,AL,Alabama,obesity,35.6,34.1,37.2,2639
2015,AR,Arkansas,obesity,34.5,32.1,36.8,1606
2015,AZ,Arizona,obesity,28.4,26.8,30.0,1907
2015,CA,California,obesity,24.2,23.2,25.2,2798
2015,CO,Colorado,obesity,20.2,19.1,21.3,2682
2015,CT,Connecticut,obesity,25.3,24.1,26.4,2840
2015,DC,District of Columbia,obesity,22.1,19.6,24.7,910
2015,DE,Delaware,obesity,29.7,27.6,31.8,1146
2015,FL,Florida,obesity,26.8,25.5,28.1,2323
2015,GA,Georgia,obesity,30.7,28.8,32.6,1345
2015,GU,Guam,obesity,31.6,28.1,35.0,459
2015,HI,Hawaii,obesity,22.7,21.3,24.1,1502
2015,IA,Iowa,obesity,32.1,30.5,33.8,1817
2015,ID,Idaho,obesity,28.6,26.8,30.3,1591
2015,IL,Illinois,obesity,30.8,29.1,32.4,1547
2015,IN,Indiana,obesity,31.3,29.5,33.0,1810
2015,KS,Kansas,obesity,34.2,33.4,35.0,7154
2015,KY,Kentucky,obesity,34.6,32.9,36.3,2890
2015,LA,Louisiana,obesity,36.2,34.3,38.1,1576
2015,MA,Massachusetts,obesity,24.3,23.0,25.5,2090
2015,MD,Maryland,obesity,28.9,27.2,30.6,3447
2015,ME,Maine,obesity,30.0,28.6,31.4,2577
2015,MI,Michigan,obesity,31.2,29.9,32.4,2599
2015,MN,Minnesota,obesity,26.1,25.3,27.0,4230
2015,MO,Missouri,obesity,32.4,30.8,34.0,2248
2015,MS,Mississippi,obesity,35.6,33.7,37.5,1972
2015,MT,Montana,obesity,23.6,22.0,25.2,1430
2015,NC,North Carolina,obesity,30.1,28.6,31.5,1808
2015,ND,North Dakota,obesity,31.0,29.2,32.7,1488
2015,NE,Nebraska,obesity,31.4,30.3,32.5,5385
2015,NH,New Hampshire,obesity,26.3,24.8,27.8,1728
2015,NJ,New Jersey,obesity,25.6,24.3,26.9,2792
2015,NM,New Mexico,obesity,28.8,27.0,30.6,1732
2015,NV,Nevada,obesity,26.7,24.0,29.4,700
2015,NY,New York,obesity,25.0,23.9,26.1,2940
2015,OH,Ohio,obesity,29.8,28.4,31.2,3444
2015,OK,Oklahoma,obesity,33.9,32.2,35.5,2155
2015,OR,Oregon,obesity,30.0,28.4,31.7,1412
2015,PA,Pennsylvania,obesity,30.0,28.4,31.6,1645
2015,PR,Puerto Rico,obesity,29.5,28.0,31.1,1484
2015,RI,Rhode Island,obesity,26.0,24.3,27.6,1505
2015,SC,South Carolina,obesity,31.7,30.5,33.0,3493
2015,SD,South Dakota,obesity,30.4,28.5,32.3,2067
2015,TN,Tennessee,obesity,33.8,31.8,35.7,1810
2015,TX,Texas,obesity,32.4,30.9,33.9,4275
2015,US,"All States, DC and Territories (median) **",obesity,29.8,,,53
2015,UT,Utah,obesity,24.5,23.4,25.5,2703
2015,UW,All States and DC (median) **,obesity,29.8,,,51
2015,VA,Virginia,obesity,29.2,27.9,30.6,2403
2015,VT,Vermont,obesity,25.1,23.7,26.6,1554
2015,WA,Washington,obesity,26.4,25.5,27.4,4028
2015,WI,Wisconsin,obesity,30.7,29.0,32.4,1831
2015,WV,West Virginia,obesity,35.6,34.1,37.1,1958
2015,WY,Wyoming,obesity,29.0,27.0,31.0,1386
2016,AK,Alaska,obesity,31.4,28.5,34.3,872
2016,AL,Alabama,obesity,35.7,34.1,37.3,2352
2016,AR,Arkansas,obesity,35.7,33.2,38.1,1678
2016,AZ,Arizona,obesity,29.0,27.5,30.5,2731
2016,CA,California,obesity,25.0,23.9,26.1,2548
2016,CO,Colorado,obesity,22.3,21.3,23.2,3053
2016,CT,Connecticut,obesity,26.0,24.8,27.2,2578
2016,DC,District of Columbia,obesity,22.6,20.9,24.3,947
2016,DE,Delaware,obesity,30.7,28.6,32.8,1180
2016,FL,Florida,obesity,27.4,26.4,28.5,10034
2016,GA,Georgia,obesity,31.4,29.7,33.2,1553
2016,GU,Guam,obesity,28.3,25.0,31.6,423
2016,HI,Hawaii,obesity,23.8,22.5,25.2,1767
2016,IA,Iowa,obesity,32.0,30.5,33.4,2165
2016,ID,Idaho,obesity,27.4,25.5,29.2,1397
2016,IL,Illinois,obesity,31.6,29.9,33.3,1401
2016,IN,Indiana,obesity,32.5,31.2,33.8,3414
2016,KS,Kansas,obesity,31.2,30.1,32.3,3499
2016,KY,Kentucky,obesity,34.2,32.7,35.6,3360
2016,LA,Louisiana,obesity,35.5,33.4,37.7,1790
2016,MA,Massachusetts,obesity,23.6,22.2,24.9,1865
2016,MD,Maryland,obesity,29.9,28.8,31.0,5342
2016,ME,Maine,obesity,29.9,28.5,31.3,2861
2016,MI,Michigan,obesity,32.5,31.4,33.6,3660
2016,MN,Minnesota,obesity,27.8,26.9,28.6,4461
2016,MO,Missouri,obesity,31.7,29.9,33.4,2160
2016,MS,Mississippi,obesity,37.3,35.4,39.1,1843
2016,MT,Montana,obesity,25.5,23.8,27.1,1551
2016,NC,North Carolina,obesity,31.8,30.4,33.3,1922
2016,ND,North Dakota,obesity,31.9,30.3,33.5,1757
2016,NE,Nebraska,obesity,32.0,30.8,33.2,4752
2016,NH,New Hampshire,obesity,26.6,25.0,28.2,1653
2016,NJ,New Jersey,obesity,27.4,25.7,29.0,1929
2016,NM,New Mexico,obesity,28.3,26.6,30.1,1586
2016,NV,Nevada,obesity,25.8,23.8,27.8,1056
2016,NY,New York,obesity,25.5,24.5,26.5,9469
2016,OH,Ohio,obesity,31.5,30.2,32.8,3816
2016,OK,Oklahoma,obesity,32.8,31.2,34.3,2079
2016,OR,Oregon,obesity,28.7,27.2,30.2,1419
2016,PA,Pennsylvania,obesity,30.3,28.8,31.8,1953
2016,PR,Puerto Rico,obesity,30.7,29.0,32.4,1660
2016,RI,Rhode Island,obesity,26.6,24.8,28.4,1370
2016,SC,South Carolina,obesity,32.3,31.0,33.5,3563
2016,SD,South Dakota,obesity,29.6,27.5,31.7,1669
2016,TN,Tennessee,obesity,34.8,33.0,36.7,1906
2016,TX,Texas,obesity,33.6,31.9,35.4,3507
2016,US,"All States, DC and Territories (median) **",obesity,30.1,,,54
2016,UT,Utah,obesity,25.4,24.2,26.5,2722
2016,UW,All States and DC (median) **,obesity,29.9,,,51
2016,VA,Virginia,obesity,29.0,27.7,30.2,2498
2016,VI,Virgin Islands,obesity,32.5,28.5,36.5,387
2016,VT,Vermont,obesity,27.1,25.5,28.6,1644
2016,WA,Washington,obesity,28.6,27.6,29.6,3716
2016,WI,Wisconsin,obesity,30.7,29.0,32.5,1573
2016,WV,West Virginia,obesity,37.7,36.3,39.0,2508
2016,WY,Wyoming,obesity,27.7,25.7,29.7,1166
2017,AK,Alaska,obesity,34.2,31.3,37.1,1027
2017,AL,Alabama,obesity,36.3,34.7,38.0,2260
2017,AR,Arkansas,obesity,35.0,32.6,37.5,1627
2017,AZ,Arizona,obesity,29.5,28.5,30.4,4031
2017,CA,California,obesity,25.1,23.8,26.4,2118
2017,CO,Colorado,obesity,22.6,21.6,23.7,2070
2017,CT,Connecticut,obesity,26.9,25.6,28.1,2555
2017,DC,District of Columbia,obesity,22.9,21.1,24.7,985
2017,DE,Delaware,obesity,31.8,29.7,33.9,1224
2017,FL,Florida,obesity,28.4,26.9,29.9,6150
2017,GA,Georgia,obesity,31.6,30.0,33.2,1724
2017,GU,Guam,obesity,34.3,31.1,37.6,487
2017,HI,Hawaii,obesity,23.8,22.4,25.2,1739
2017,IA,Iowa,obesity,36.4,35.1,37.7,2603
2017,ID,Idaho,obesity,29.3,27.5,31.2,1360
2017,IL,Illinois,obesity,31.1,29.5,32.7,1633
2017,IN,Indiana,obesity,33.6,32.5,34.7,4434
2017,KS,Kansas,obesity,32.4,31.5,33.2,6551
2017,KY,Kentucky,obesity,34.3,32.6,36.0,2923
2017,LA,Louisiana,obesity,36.2,34.4,38.1,1622
2017,MA,Massachusetts,obesity,25.8,24.1,27.6,1591
2017,MD,Maryland,obesity,31.3,30.0,32.6,3964
2017,ME,Maine,obesity,29.1,27.7,30.6,2745
2017,MI,Michigan,obesity,32.3,31.1,33.4,3275
2017,MN,Minnesota,obesity,28.4,27.5,29.3,4622
2017,MO,Missouri,obesity,32.5,30.9,34.0,2317
2017,MS,Mississippi,obesity,37.3,35.2,39.3,1718
2017,MT,Montana,obesity,25.3,23.7,26.8,1575
2017,NC,North Carolina,obesity,32.1,30.3,33.9,1442
2017,ND,North Dakota,obesity,33.2,31.6,34.7,2241
2017,NE,Nebraska,obesity,32.8,31.6,34.0,4963
2017,NH,New Hampshire,obesity,28.1,26.3,29.9,1492
2017,NJ,New Jersey,obesity,27.2,25.8,28.7,3002
2017,NM,New Mexico,obesity,28.4,26.8,30.0,1758
2017,NV,Nevada,obesity,26.7,24.4,28.9,901
2017,NY,New York,obesity,25.7,24.6,26.9,2994
2017,OH,Ohio,obesity,33.8,32.5,35.1,4001
2017,OK,Oklahoma,obesity,36.5,34.9,38.1,2137
2017,OR,Oregon,obesity,29.4,27.9,30.9,1390
2017,PA,Pennsylvania,obesity,31.6,30.0,33.2,1950
2017,PR,Puerto Rico,obesity,32.9,31.0,34.9,1299
2017,RI,Rhode Island,obesity,30.0,28.1,31.8,1528
2017,SC,South Carolina,obesity,34.1,32.8,35.4,3577
2017,SD,South Dakota,obesity,31.9,29.8,34.0,2258
2017,TN,Tennessee,obesity,32.8,31.1,34.6,1810
2017,TX,Texas,obesity,33.0,31.2,34.8,3761
2017,US,"All States, DC and Territories (median) **",obesity,31.6,,,53
2017,UT,Utah,obesity,25.2,24.2,26.4,2517
2017,UW,All States and DC (median) **,obesity,31.3,,,51
2017,VA,Virginia,obesity,30.0,28.7,31.4,2744
2017,VT,Vermont,obesity,27.6,26.0,29.2,1615
2017,WA,Washington,obesity,27.7,26.6,28.7,3422
2017,WI,Wisconsin,obesity,32.0,30.2,33.8,1706
2017,WV,West Virginia,obesity,38.1,36.4,39.7,1980
2017,WY,Wyoming,obesity,28.8,27.1,30.5,1223
2018,AK,Alaska,obesity,29.5,26.9,32.1,778
2018,AL,Alabama,obesity,36.2,34.6,37.9,2238
2018,AR,Arkansas,obesity,37.1,35.1,39.1,1733
2018,AZ,Arizona,obesity,29.5,27.8,31.2,2211
2018,CA,California,obesity,25.8,24.8,26.9,2914
2018,CO,Colorado,obesity,23.0,21.9,24.0,1887
2018,CT,Connecticut,obesity,27.4,26.2,28.6,2663
2018,DC,District of Columbia,obesity,24.7,22.9,26.5,1022
2018,DE,Delaware,obesity,33.5,31.7,35.3,1624
2018,FL,Florida,obesity,30.7,29.1,32.2,4336
2018,GA,Georgia,obesity,32.5,31.2,33.7,2610
2018,GU,Guam,obesity,29.8,26.5,33.2,453
2018,HI,Hawaii,obesity,24.9,23.6,26.2,1851
2018,IA,Iowa,obesity,35.3,34.1,36.5,2987
2018,ID,Idaho,obesity,28.4,26.3,30.4,1000
2018,IL,Illinois,obesity,31.8,30.2,33.3,1550
2018,IN,Indiana,obesity,34.1,32.6,35.5,2362
2018,KS,Kansas,obesity,34.4,33.2,35.6,3452
2018,KY,Kentucky,obesity,36.6,34.9,38.4,3077
2018,LA,Louisiana,obesity,36.8,34.9,38.6,1758
2018,MA,Massachusetts,obesity,25.7,24.2,27.1,1546
2018,MD,Maryland,obesity,30.9,29.8,32.1,5122
2018,ME,Maine,obesity,30.4,28.9,31.8,3063
2018,MI,Michigan,obesity,33.0,31.8,34.2,3128
2018,MN,Minnesota,obesity,30.1,29.2,30.9,4788
2018,MO,Missouri,obesity,35.0,33.2,36.8,1960
2018,MS,Mississippi,obesity,39.5,37.8,41.2,2225
2018,MT,Montana,obesity,26.8,25.2,28.5,1485
2018,NC,North Carolina,obesity,33.0,31.2,34.8,1407
2018,ND,North Dakota,obesity,35.1,33.2,37.0,1829
2018,NE,Nebraska,obesity,34.1,32.9,35.3,4918
2018,NH,New Hampshire,obesity,29.6,27.8,31.4,1532
2018,NJ,New Jersey,obesity,25.6,23.2,28.1,786
2018,NM,New Mexico,obesity,32.3,30.6,34.0,1917
2018,NV,Nevada,obesity,29.5,27.0,31.9,864
2018,NY,New York,obesity,27.6,26.7,28.5,9963
2018,OH,Ohio,obesity,34.0,32.7,35.3,4272
2018,OK,Oklahoma,obesity,34.8,33.1,36.6,1705
2018,OR,Oregon,obesity,29.9,28.4,31.4,1664
2018,PA,Pennsylvania,obesity,30.9,29.4,32.5,1833
2018,PR,Puerto Rico,obesity,32.9,31.2,34.6,1511
2018,RI,Rhode Island,obesity,27.7,26.0,29.5,1447
2018,SC,South Carolina,obesity,34.3,33.0,35.6,3542
2018,SD,South Dakota,obesity,30.1,28.0,32.1,2234
2018,TN,Tennessee,obesity,34.4,32.5,36.3,1680
2018,TX,Texas,obesity,34.8,32.8,36.8,3465
2018,US,"All States, DC and Territories (median) **",obesity,30.9,,,53
2018,UT,Utah,obesity,27.8,26.6,28.8,2866
2018,UW,All States and DC (median) **,obesity,30.9,,,51
2018,VA,Virginia,obesity,30.4,29.1,31.6,3051
2018,VT,Vermont,obesity,27.5,25.9,29.2,1642
2018,WA,Washington,obesity,28.7,27.6,29.7,3486
2018,WI,Wisconsin,obesity,32.0,30.2,33.8,1552
2018,WV,West Virginia,obesity,39.5,37.8,41.3,1797
2018,WY,Wyoming,obesity,29.0,27.3,30.8,1212
2019,AK,Alaska,obesity,30.5,27.7,33.3,839
2019,AL,Alabama,obesity,36.1,34.6,37.7,2338
2019,AR,Arkansas,obesity,37.4,35.4,39.4,1728
2019,AZ,Arizona,obesity,31.4,29.7,33.1,2451
2019,CA,California,obesity,26.2,25.1,27.2,2844
2019,CO,Colorado,obesity,23.8,22.7,24.9,2077
2019,CT,Connecticut,obesity,29.1,27.7,30.5,2312
2019,DC,District of Columbia,obesity,23.8,21.7,25.9,646
2019,DE,Delaware,obesity,34.4,32.1,36.6,1200
2019,FL,Florida,obesity,27.0,25.6,28.4,4650
2019,GA,Georgia,obesity,33.1,31.2,35.0,2175
2019,GU,Guam,obesity,33.6,30.4,36.9,695
2019,HI,Hawaii,obesity,25.0,23.7,26.3,1823
2019,IA,Iowa,obesity,33.9,32.8,35.1,3146
2019,ID,Idaho,obesity,29.4,27.5,31.4,1514
2019,IL,Illinois,obesity,31.6,30.1,33.1,1634
2019,IN,Indiana,obesity,35.3,34.0,36.6,2786
2019,KS,Kansas,obesity,35.2,34.0,36.4,3619
2019,KY,Kentucky,obesity,36.4,34.7,38.2,2813
2019,LA,Louisiana,obesity,35.9,34.1,37.7,1590
2019,MA,Massachusetts,obesity,25.2,23.8,26.5,1718
2019,MD,Maryland,obesity,32.2,31.1,33.4,5207
2019,ME,Maine,obesity,31.7,30.2,33.1,3235
2019,MI,Michigan,obesity,36.0,34.7,37.2,3481
2019,MN,Minnesota,obesity,30.1,29.2,31.0,4387
2019,MO,Missouri,obesity,34.8,33.2,36.4,2336
2019,MS,Mississippi,obesity,40.8,39.0,42.7,1965
2019,MT,Montana,obesity,28.3,27.0,29.7,1807
2019,NC,North Carolina,obesity,34.0,32.2,35.7,1312
2019,ND,North Dakota,obesity,34.8,33.0,36.7,1830
2019,NE,Nebraska,obesity,34.1,33.0,35.2,5293
2019,NH,New Hampshire,obesity,31.8,29.9,33.6,1567
2019,NM,New Mexico,obesity,31.7,30.0,33.5,1686
2019,NV,Nevada,obesity,30.6,28.1,33.0,781
2019,NY,New York,obesity,27.1,26.0,28.2,3680
2019,OH,Ohio,obesity,34.8,33.5,36.1,4534
2019,OK,Oklahoma,obesity,36.8,35.2,38.4,2091
2019,OR,Oregon,obesity,29.0,27.5,30.4,1637
2019,PA,Pennsylvania,obesity,33.2,31.7,34.7,2001
2019,PR,Puerto Rico,obesity,32.5,30.9,34.0,1918
2019,RI,Rhode Island,obesity,30.0,28.2,31.8,1598
2019,SC,South Carolina,obesity,35.4,33.8,36.9,2269
2019,SD,South Dakota,obesity,33.0,30.5,35.4,2060
2019,TN,Tennessee,obesity,36.5,34.7,38.3,2096
2019,TX,Texas,obesity,34.0,32.2,35.7,3825
2019,US,"All States, DC and Territories (median) **",obesity,32.4,,,52
2019,UT,Utah,obesity,29.2,28.2,30.3,3313
2019,UW,All States and DC (median) **,obesity,32.1,,,50
2019,VA,Virginia,obesity,31.9,30.6,33.2,2923
2019,VT,Vermont,obesity,26.6,24.9,28.3,1583
2019,WA,Washington,obesity,28.3,27.3,29.4,3414
2019,WI,Wisconsin,obesity,34.2,32.3,36.1,1575
2019,WV,West Virginia,obesity,39.7,37.9,41.5,2002
2019,WY,Wyoming,obesity,29.7,27.7,31.6,1212
2020,AK,Alaska,obesity,31.9,29.4,34.4,1073
2020,AL,Alabama,obesity,39.0,37.2,40.8,1918
2020,AR,Arkansas,obesity,36.4,34.5,38.4,1648
2020,AZ,Arizona,obesity,30.9,29.5,32.3,2735
2020,CA,California,obesity,30.2,28.3,32.2,1203
2020,CO,Colorado,obesity,24.2,23.1,25.2,2222
2020,CT,Connecticut,obesity,29.2,27.6,30.7,2344
2020,DC,District of Columbia,obesity,24.3,22.2,26.3,734
2020,DE,Delaware,obesity,36.5,34.3,38.8,1263
2020,FL,Florida,obesity,28.4,26.6,30.2,3266
2020,GA,Georgia,obesity,34.2,32.5,36.0,2822
2020,GU,Guam,obesity,34.4,30.7,38.1,630
2020,HI,Hawaii,obesity,24.5,23.2,25.9,1744
2020,IA,Iowa,obesity,36.5,35.3,37.7,3152
2020,ID,Idaho,obesity,31.1,29.4,32.9,1723
2020,IL,Illinois,obesity,32.4,30.2,34.6,1025
2020,IN,Indiana,obesity,36.8,35.4,38.1,2772
2020,KS,Kansas,obesity,35.3,34.0,36.5,3321
2020,KY,Kentucky,obesity,36.6,34.6,38.5,1361
2020,LA,Louisiana,obesity,38.1,36.2,40.1,1568
2020,MA,Massachusetts,obesity,24.4,23.0,25.9,1482
2020,MD,Maryland,obesity,31.0,29.8,32.2,4006
2020,ME,Maine,obesity,31.0,29.5,32.5,2921
2020,MI,Michigan,obesity,35.2,33.7,36.7,2345
2020,MN,Minnesota,obesity,30.7,29.8,31.7,4569
2020,MO,Missouri,obesity,34.0,32.7,35.4,2965
2020,MS,Mississippi,obesity,39.7,38.0,41.3,2410
2020,MT,Montana,obesity,28.5,27.1,30.0,1709
2020,NC,North Carolina,obesity,33.6,31.9,35.2,1731
2020,ND,North Dakota,obesity,33.1,31.1,35.1,1360
2020,NE,Nebraska,obesity,34.0,32.8,35.2,4755
2020,NH,New Hampshire,obesity,29.9,28.2,31.6,1648
2020,NJ,New Jersey,obesity,27.7,26.4,28.9,2546
2020,NM,New Mexico,obesity,30.9,29.0,32.8,1879
2020,NV,Nevada,obesity,28.7,26.1,31.3,667
2020,NY,New York,obesity,26.3,25.3,27.4,3422
2020,OH,Ohio,obesity,35.5,34.3,36.6,4879
2020,OK,Oklahoma,obesity,36.4,34.7,38.2,1658
2020,OR,Oregon,obesity,28.0,26.6,29.5,1377
2020,PA,Pennsylvania,obesity,31.5,29.8,33.2,1596
2020,PR,Puerto Rico,obesity,31.4,29.5,33.3,1614
2020,RI,Rhode Island,obesity,30.1,28.2,32.1,1365
2020,SC,South Carolina,obesity,36.2,34.2,38.2,1315
2020,SD,South Dakota,obesity,33.2,30.6,35.8,2100
2020,TN,Tennessee,obesity,35.6,33.6,37.6,1489
2020,TX,Texas,obesity,35.8,33.8,37.6,3527
2020,US,"All States, DC and Territories (median) **",obesity,31.9,,,53
2020,UT,Utah,obesity,28.6,27.4,29.7,2880
2020,UW,All States and DC (median) **,obesity,31.9,,,51
2020,VA,Virginia,obesity,32.2,30.8,33.6,2847
2020,VT,Vermont,obesity,26.2,24.6,27.9,1598
2020,WA,Washington,obesity,28.0,27.0,29.1,3340
2020,WI,Wisconsin,obesity,32.3,30.4,34.1,1570
2020,WV,West Virginia,obesity,39.1,37.5,40.7,2129
2020,WY,Wyoming,obesity,30.7,28.7,32.6,1318
2021,AK,Alaska,obesity,33.5,31.5,35.5,1679
2021,AL,Alabama,obesity,39.9,37.9,41.8,1652
2021,AR,Arkansas,obesity,38.6,36.6,40.8,1700
2021,AZ,Arizona,obesity,31.3,30.0,32.6,3008
2021,CA,California,obesity,27.6,26.1,29.0,1714
2021,CO,Colorado,obesity,25.1,24.0,26.2,2345
2021,CT,Connecticut,obesity,30.4,28.8,31.9,2107
2021,DC,District of Columbia,obesity,24.7,22.5,26.8,665
2021,DE,Delaware,obesity,33.9,31.7,36.0,1164
2021,GA,Georgia,obesity,33.9,32.2,35.6,2443
2021,GU,Guam,obesity,33.5,29.0,37.9,483
2021,HI,Hawaii,obesity,25.0,23.6,26.4,1778
2021,IA,Iowa,obesity,36.4,35.1,37.7,3146
2021,ID,Idaho,obesity,31.6,30.1,33.0,1995
2021,IL,Illinois,obesity,34.2,31.8,36.5,911
2021,IN,Indiana,obesity,36.3,35.1,37.5,3181
2021,KS,Kansas,obesity,36.0,35.1,37.0,5834
2021,KY,Kentucky,obesity,40.3,38.4,42.2,1960
2021,LA,Louisiana,obesity,38.6,36.7,40.6,1703
2021,MA,Massachusetts,obesity,27.4,25.9,28.8,1820
2021,MD,Maryland,obesity,34.3,33.1,35.5,4669
2021,ME,Maine,obesity,31.9,30.6,33.2,3402
2021,MI,Michigan,obesity,34.4,33.0,35.7,2848
2021,MN,Minnesota,obesity,32.4,31.4,33.3,4708
2021,MO,Missouri,obesity,37.2,35.9,38.6,4214
2021,MS,Mississippi,obesity,39.1,37.1,41.1,1637
2021,MT,Montana,obesity,31.8,30.2,33.3,1849
2021,NC,North Carolina,obesity,36.0,34.2,37.8,1589
2021,ND,North Dakota,obesity,35.2,33.5,36.9,1950
2021,NE,Nebraska,obesity,35.9,34.8,37.1,5050
2021,NH,New Hampshire,obesity,30.6,28.9,32.3,1690
2021,NJ,New Jersey,obesity,28.2,26.8,29.6,1916
2021,NM,New Mexico,obesity,34.6,32.9,36.2,1972
2021,NV,Nevada,obesity,31.3,28.6,34.0,747
2021,NY,New York,obesity,29.1,28.2,30.0,10857
2021,OH,Ohio,obesity,37.8,36.6,39.0,5077
2021,OK,Oklahoma,obesity,39.4,37.6,41.2,1917
2021,OR,Oregon,obesity,30.4,28.9,31.9,1507
2021,PA,Pennsylvania,obesity,33.3,31.7,34.9,1916
2021,PR,Puerto Rico,obesity,36.0,33.8,38.1,1397
2021,RI,Rhode Island,obesity,30.1,28.4,31.8,1449
2021,SC,South Carolina,obesity,36.1,34.6,37.5,3088
2021,SD,South Dakota,obesity,38.4,35.5,41.3,2449
2021,TN,Tennessee,obesity,35.0,33.1,36.8,1540
2021,TX,Texas,obesity,36.1,34.4,37.8,3408
2021,US,"All States, DC and Territories (median) **",obesity,33.9,,,53
2021,UT,Utah,obesity,30.9,29.8,32.1,2978
2021,UW,All States and DC (median) **,obesity,33.9,,,50
2021,VA,Virginia,obesity,34.2,32.8,35.6,2995
2021,VI,Virgin Islands,obesity,35.6,28.3,42.9,407
2021,VT,Vermont,obesity,29.0,27.3,30.7,1717
2021,WA,Washington,obesity,28.8,27.7,29.8,3444
2021,WI,Wisconsin,obesity,33.9,32.0,35.7,1917
2021,WV,West Virginia,obesity,40.6,39.1,42.1,2522
2021,WY,Wyoming,obesity,32.0,29.9,34.1,1191
2022,AK,Alaska,obesity,32.1,30.4,33.9,1694
2022,AL,Alabama,obesity,38.3,36.2,40.3,1663
2022,AR,Arkansas,obesity,37.4,35.5,39.2,1714
2022,AZ,Arizona,obesity,33.2,31.6,34.8,2915
2022,CA,California,obesity,28.1,26.8,29.4,2604
2022,CO,Colorado,obesity,25.0,23.9,26.2,2143
2022,CT,Connecticut,obesity,30.6,29.1,32.1,2474
2022,DC,District of Columbia,obesity,24.3,22.1,26.4,694
2022,DE,Delaware,obesity,37.9,35.6,40.1,1318
2022,FL,Florida,obesity,31.6,29.8,33.4,3854
2022,GA,Georgia,obesity,37.0,35.4,38.6,2893
2022,GU,Guam,obesity,32.6,28.7,36.6,660
2022,HI,Hawaii,obesity,25.9,24.4,27.4,1771
2022,IA,Iowa,obesity,37.4,36.0,38.8,3085
2022,ID,Idaho,obesity,33.2,31.7,34.7,1875
2022,IL,Illinois,obesity,33.4,31.4,35.3,1283
2022,IN,Indiana,obesity,37.7,36.4,38.9,3357
2022,KS,Kansas,obesity,35.7,34.4,37.0,3716
2022,KY,Kentucky,obesity,37.7,35.5,39.9,1448
2022,LA,Louisiana,obesity,40.1,38.3,41.9,1979
2022,MA,Massachusetts,obesity,27.2,26.0,28.4,2701
2022,MD,Maryland,obesity,33.2,31.9,34.4,4807
2022,ME,Maine,obesity,33.1,31.8,34.4,3176
2022,MI,Michigan,obesity,34.5,33.2,35.8,2976
2022,MN,Minnesota,obesity,33.6,32.6,34.6,5092
2022,MO,Missouri,obesity,36.4,34.9,38.0,2536
2022,MS,Mississippi,obesity,39.4,37.5,41.4,1623
2022,MT,Montana,obesity,30.5,29.1,31.9,2050
2022,NC,North Carolina,obesity,34.1,32.1,36.1,1352
2022,ND,North Dakota,obesity,35.4,33.6,37.2,1356
2022,NE,Nebraska,obesity,35.3,33.7,36.9,2568
2022,NH,New Hampshire,obesity,30.2,28.5,32.0,1730
2022,NJ,New Jersey,obesity,29.1,27.6,30.6,1953
2022,NM,New Mexico,obesity,32.4,30.4,34.4,1372
2022,NV,Nevada,obesity,33.5,31.0,36.1,899
2022,NY,New York,obesity,30.1,29.0,31.2,4571
2022,OH,Ohio,obesity,38.1,36.9,39.3,5873
2022,OK,Oklahoma,obesity,40.0,38.4,41.6,2097
2022,OR,Oregon,obesity,30.9,29.4,32.4,1672
2022,PA,Pennsylvania,obesity,33.4,31.2,35.5,1408
2022,PR,Puerto Rico,obesity,34.1,32.3,35.9,1856
2022,RI,Rhode Island,obesity,30.8,29.0,32.6,1529
2022,SC,South Carolina,obesity,35.0,33.6,36.4,3023
2022,SD,South Dakota,obesity,36.8,33.4,40.1,2527
2022,TN,Tennessee,obesity,38.9,37.0,40.8,1775
2022,TX,Texas,obesity,35.5,34.0,37.0,4413
2022,US,"All States, DC and Territories (median) **",obesity,33.6,,,54
2022,UT,Utah,obesity,31.1,29.8,32.4,2721
2022,UW,All States and DC (median) **,obesity,33.6,,,51
2022,VA,Virginia,obesity,35.2,33.8,36.6,3266
2022,VI,Virgin Islands,obesity,32.1,24.9,39.2,467
2022,VT,Vermont,obesity,26.8,25.4,28.2,2034
2022,WA,Washington,obesity,31.7,30.9,32.5,7113
2022,WI,Wisconsin,obesity,37.6,36.3,39.0,3782
